Year,Status,Rate,Bracket_Gt
1923,MFJ,0.35,58000
1923,MFJ,0.36,60000
1923,MFJ,0.37,62000
1923,MFJ,0.38,64000
1923,MFJ,0.39,66000
1923,MFJ,0.4,68000
1923,MFJ,0.41,70000
1923,MFJ,0.42,72000
1923,MFJ,0.43,74000
1923,MFJ,0.44,76000
1923,MFJ,0.45,78000
1923,MFJ,0.46,80000
1923,MFJ,0.47,82000
1923,MFJ,0.48,84000
1923,MFJ,0.49,86000
1923,MFJ,0.5,88000
1923,MFJ,0.51,90000
1923,MFJ,0.52,92000
1923,MFJ,0.53,94000
1923,MFJ,0.54,96000
1923,MFJ,0.55,98000
1923,MFJ,0.56,100000
1923,MFJ,0.57,150000
1923,MFJ,0.58,200000
1923,MFS,0.04,0
1923,MFS,0.08,4000
1923,MFS,0.09,6000
1923,MFS,0.1,10000
1923,MFS,0.11,12000
1923,MFS,0.12,14000
1923,MFS,0.13,16000
1923,MFS,0.14,18000
1923,MFS,0.16,20000
1923,MFS,0.17,22000
1923,MFS,0.18,24000
1923,MFS,0.19,26000
1923,MFS,0.2,28000
1923,MFS,0.21,30000
1923,MFS,0.23,32000
1923,MFS,0.24,36000
1923,MFS,0.25,38000
1923,MFS,0.26,40000
1923,MFS,0.27,42000
1923,MFS,0.28,44000
1923,MFS,0.29,46000
1923,MFS,0.3,48000
1923,MFS,0.31,50000
1923,MFS,0.32,52000
1923,MFS,0.33,54000
1923,MFS,0.34,56000
1923,MFS,0.35,58000
1923,MFS,0.36,60000
1923,MFS,0.37,62000
1923,MFS,0.38,64000
1923,MFS,0.39,66000
1923,MFS,0.4,68000
1923,MFS,0.41,70000
1923,MFS,0.42,72000
1923,MFS,0.43,74000
1923,MFS,0.44,76000
1923,MFS,0.45,78000
1923,MFS,0.46,80000
1923,MFS,0.47,82000
1923,MFS,0.48,84000
1923,MFS,0.49,86000
1923,MFS,0.5,88000
1923,MFS,0.51,90000
1923,MFS,0.52,92000
1923,MFS,0.53,94000
1923,MFS,0.54,96000
1923,MFS,0.55,98000
1923,MFS,0.56,100000
1923,MFS,0.57,150000
1923,MFS,0.58,200000
1923,S,0.04,0
1923,S,0.08,4000
1923,S,0.09,6000
1923,S,0.1,10000
1923,S,0.11,12000
1923,S,0.12,14000
1923,S,0.13,16000
1923,S,0.14,18000
1923,S,0.16,20000
1923,S,0.17,22000
1923,S,0.18,24000
1923,S,0.19,26000
1923,S,0.2,28000
1923,S,0.21,30000
1923,S,0.23,32000
1923,S,0.24,36000
1923,S,0.25,38000
1923,S,0.26,40000
1923,S,0.27,42000
1923,S,0.28,44000
1923,S,0.29,46000
1923,S,0.3,48000
1923,S,0.31,50000
1923,S,0.32,52000
1923,S,0.33,54000
1923,S,0.34,56000
1923,S,0.35,58000
1923,S,0.36,60000
1923,S,0.37,62000
1923,S,0.38,64000
1923,S,0.39,66000
1923,S,0.4,68000
1923,S,0.41,70000
1923,S,0.42,72000
1923,S,0.43,74000
1923,S,0.44,76000
1923,S,0.45,78000
1923,S,0.46,80000
1923,S,0.47,82000
1923,S,0.48,84000
1923,S,0.49,86000
1923,S,0.5,88000
1923,S,0.51,90000
1923,S,0.52,92000
1923,S,0.53,94000
1923,S,0.54,96000
1923,S,0.55,98000
1923,S,0.56,100000
1923,S,0.57,150000
1923,S,0.58,200000
1922,HOH,0.04,0
1922,HOH,0.08,4000
1922,HOH,0.09,6000
1922,HOH,0.1,10000
1922,HOH,0.11,12000
1922,HOH,0.12,14000
1922,HOH,0.13,16000
1922,HOH,0.14,18000
1922,HOH,0.16,20000
1922,HOH,0.17,22000
1922,HOH,0.18,24000
1922,HOH,0.19,26000
1922,HOH,0.2,28000
1922,HOH,0.21,30000
1922,HOH,0.23,32000
1922,HOH,0.24,36000
1922,HOH,0.25,38000
1922,HOH,0.26,40000
1922,HOH,0.27,42000
1922,HOH,0.28,44000
1922,HOH,0.29,46000
1922,HOH,0.3,48000
1922,HOH,0.31,50000
1922,HOH,0.32,52000
1922,HOH,0.33,54000
1922,HOH,0.34,56000
1922,HOH,0.35,58000
1922,HOH,0.36,60000
1922,HOH,0.37,62000
1922,HOH,0.38,64000
1922,HOH,0.39,66000
1922,HOH,0.4,68000
1922,HOH,0.41,70000
1922,HOH,0.42,72000
1922,HOH,0.43,74000
1922,HOH,0.44,76000
1922,HOH,0.45,78000
1922,HOH,0.46,80000
1922,HOH,0.47,82000
1922,HOH,0.48,84000
1922,HOH,0.49,86000
1922,HOH,0.5,88000
1922,HOH,0.51,90000
1922,HOH,0.52,92000
1922,HOH,0.53,94000
1922,HOH,0.54,96000
1922,HOH,0.55,98000
1922,HOH,0.56,100000
1922,HOH,0.57,150000
1922,HOH,0.58,200000
1922,MFJ,0.04,0
1922,MFJ,0.08,4000
1922,MFJ,0.09,6000
1922,MFJ,0.1,10000
1922,MFJ,0.11,12000
1922,MFJ,0.12,14000
1922,MFJ,0.13,16000
1922,MFJ,0.14,18000
1922,MFJ,0.16,20000
1922,MFJ,0.17,22000
1922,MFJ,0.18,24000
1922,MFJ,0.19,26000
1922,MFJ,0.2,28000
1922,MFJ,0.21,30000
1922,MFJ,0.23,32000
1922,MFJ,0.24,36000
1922,MFJ,0.25,38000
1922,MFJ,0.26,40000
1922,MFJ,0.27,42000
1922,MFJ,0.28,44000
1922,MFJ,0.29,46000
1922,MFJ,0.3,48000
1922,MFJ,0.31,50000
1922,MFJ,0.32,52000
1922,MFJ,0.33,54000
1922,MFJ,0.34,56000
1922,MFJ,0.35,58000
1922,MFJ,0.36,60000
1922,MFJ,0.37,62000
1922,MFJ,0.38,64000
1922,MFJ,0.39,66000
1922,MFJ,0.4,68000
1922,MFJ,0.41,70000
1922,MFJ,0.42,72000
1922,MFJ,0.43,74000
1922,MFJ,0.44,76000
1922,MFJ,0.45,78000
1922,MFJ,0.46,80000
1922,MFJ,0.47,82000
1922,MFJ,0.48,84000
1922,MFJ,0.49,86000
1922,MFJ,0.5,88000
1922,MFJ,0.51,90000
1922,MFJ,0.52,92000
1922,MFJ,0.53,94000
1922,MFJ,0.54,96000
1922,MFJ,0.55,98000
1922,MFJ,0.56,100000
1922,MFJ,0.57,150000
1922,MFJ,0.58,200000
1922,MFS,0.04,0
1922,MFS,0.08,4000
1922,MFS,0.09,6000
1922,MFS,0.1,10000
1922,MFS,0.11,12000
1922,MFS,0.12,14000
1922,MFS,0.13,16000
1922,MFS,0.14,18000
1922,MFS,0.16,20000
1922,MFS,0.17,22000
1922,MFS,0.18,24000
1922,MFS,0.19,26000
1922,MFS,0.2,28000
1922,MFS,0.21,30000
1922,MFS,0.23,32000
1922,MFS,0.24,36000
1922,MFS,0.25,38000
1922,MFS,0.26,40000
1922,MFS,0.27,42000
1922,MFS,0.28,44000
1922,MFS,0.29,46000
1922,MFS,0.3,48000
1922,MFS,0.31,50000
1922,MFS,0.32,52000
1922,MFS,0.33,54000
1922,MFS,0.34,56000
1922,MFS,0.35,58000
1922,MFS,0.36,60000
1922,MFS,0.37,62000
1922,MFS,0.38,64000
1922,MFS,0.39,66000
1922,MFS,0.4,68000
1922,MFS,0.41,70000
1922,MFS,0.42,72000
1922,MFS,0.43,74000
1922,MFS,0.44,76000
1922,MFS,0.45,78000
1922,MFS,0.46,80000
1922,MFS,0.47,82000
1922,MFS,0.48,84000
1922,MFS,0.49,86000
1922,MFS,0.5,88000
1922,MFS,0.51,90000
1922,MFS,0.52,92000
1922,MFS,0.53,94000
1922,MFS,0.54,96000
1922,MFS,0.55,98000
1922,MFS,0.56,100000
1922,MFS,0.57,150000
1922,MFS,0.58,200000
1922,S,0.04,0
1922,S,0.08,4000
1922,S,0.09,6000
1922,S,0.1,10000
1922,S,0.11,12000
1922,S,0.12,14000
1922,S,0.13,16000
1922,S,0.14,18000
1922,S,0.16,20000
1922,S,0.17,22000
1922,S,0.18,24000
1922,S,0.19,26000
1922,S,0.2,28000
1922,S,0.21,30000
1922,S,0.23,32000
1922,S,0.24,36000
1922,S,0.25,38000
1922,S,0.26,40000
1922,S,0.27,42000
1922,S,0.28,44000
1922,S,0.29,46000
1922,S,0.3,48000
1922,S,0.31,50000
1922,S,0.32,52000
1922,S,0.33,54000
1922,S,0.34,56000
1922,S,0.35,58000
1922,S,0.36,60000
1922,S,0.37,62000
1922,S,0.38,64000
1922,S,0.39,66000
1922,S,0.4,68000
1922,S,0.41,70000
1922,S,0.42,72000
1922,S,0.43,74000
1922,S,0.44,76000
1922,S,0.45,78000
1922,S,0.46,80000
1922,S,0.47,82000
1922,S,0.48,84000
1922,S,0.49,86000
1922,S,0.5,88000
1922,S,0.51,90000
1922,S,0.52,92000
1922,S,0.53,94000
1922,S,0.54,96000
1922,S,0.55,98000
1922,S,0.56,100000
1922,S,0.57,150000
1922,S,0.58,200000
1921,HOH,0.04,0
1921,HOH,0.08,4000
1921,HOH,0.09,5000
1921,HOH,0.1,6000
1921,HOH,0.11,8000
1921,HOH,0.12,10000
1921,HOH,0.13,12000
1921,HOH,0.14,14000
1921,HOH,0.15,16000
1921,HOH,0.16,18000
1921,HOH,0.17,20000
1921,HOH,0.18,22000
1921,HOH,0.19,24000
1921,HOH,0.2,26000
1921,HOH,0.21,28000
1921,HOH,0.22,30000
1921,HOH,0.23,32000
1921,HOH,0.24,34000
1921,HOH,0.25,36000
1921,HOH,0.26,38000
1921,HOH,0.27,40000
1921,HOH,0.28,42000
1921,HOH,0.29,44000
1921,HOH,0.3,46000
1921,HOH,0.31,48000
1921,HOH,0.32,50000
1921,HOH,0.33,52000
1921,HOH,0.34,54000
1921,HOH,0.35,56000
1921,HOH,0.36,58000
1921,HOH,0.37,60000
1921,HOH,0.38,62000
1921,HOH,0.39,64000
1921,HOH,0.4,66000
1921,HOH,0.41,68000
1921,HOH,0.42,70000
1921,HOH,0.43,72000
1921,HOH,0.44,74000
1921,HOH,0.45,76000
1921,HOH,0.46,78000
1921,HOH,0.47,80000
1921,HOH,0.48,82000
1921,HOH,0.49,84000
1921,HOH,0.5,86000
1921,HOH,0.51,88000
1921,HOH,0.52,90000
1921,HOH,0.53,92000
1921,HOH,0.54,94000
1921,HOH,0.55,96000
1921,HOH,0.56,98000
1921,HOH,0.6,100000
1921,HOH,0.64,150000
1921,HOH,0.68,200000
1921,HOH,0.71,300000
1921,HOH,0.72,500000
1921,HOH,0.73,1000000
1921,MFJ,0.04,0
1921,MFJ,0.08,4000
1921,MFJ,0.09,5000
1921,MFJ,0.1,6000
1921,MFJ,0.11,8000
1921,MFJ,0.12,10000
1921,MFJ,0.13,12000
1921,MFJ,0.14,14000
1921,MFJ,0.15,16000
1921,MFJ,0.16,18000
1921,MFJ,0.17,20000
1921,MFJ,0.18,22000
1921,MFJ,0.19,24000
1921,MFJ,0.2,26000
1921,MFJ,0.21,28000
1921,MFJ,0.22,30000
1921,MFJ,0.23,32000
1921,MFJ,0.24,34000
1921,MFJ,0.25,36000
1921,MFJ,0.26,38000
1921,MFJ,0.27,40000
1921,MFJ,0.28,42000
1921,MFJ,0.29,44000
1921,MFJ,0.3,46000
1921,MFJ,0.31,48000
1921,MFJ,0.32,50000
1921,MFJ,0.33,52000
1921,MFJ,0.34,54000
1921,MFJ,0.35,56000
1921,MFJ,0.36,58000
1921,MFJ,0.37,60000
1921,MFJ,0.38,62000
1921,MFJ,0.39,64000
1921,MFJ,0.4,66000
1921,MFJ,0.41,68000
1921,MFJ,0.42,70000
1921,MFJ,0.43,72000
1921,MFJ,0.44,74000
1921,MFJ,0.45,76000
1921,MFJ,0.46,78000
1921,MFJ,0.47,80000
1921,MFJ,0.48,82000
1921,MFJ,0.49,84000
1921,MFJ,0.5,86000
1921,MFJ,0.51,88000
1921,MFJ,0.52,90000
1921,MFJ,0.53,92000
1921,MFJ,0.54,94000
1921,MFJ,0.55,96000
1921,MFJ,0.56,98000
1921,MFJ,0.6,100000
1921,MFJ,0.64,150000
1921,MFJ,0.68,200000
1921,MFJ,0.71,300000
1921,MFJ,0.72,500000
1921,MFJ,0.73,1000000
1921,MFS,0.04,0
1921,MFS,0.08,4000
1921,MFS,0.09,5000
1921,MFS,0.1,6000
1921,MFS,0.11,8000
1921,MFS,0.12,10000
1921,MFS,0.13,12000
1921,MFS,0.14,14000
1921,MFS,0.15,16000
1921,MFS,0.16,18000
1921,MFS,0.17,20000
1921,MFS,0.18,22000
1921,MFS,0.19,24000
1921,MFS,0.2,26000
1921,MFS,0.21,28000
1921,MFS,0.22,30000
1921,MFS,0.23,32000
1921,MFS,0.24,34000
1921,MFS,0.25,36000
1921,MFS,0.26,38000
1921,MFS,0.27,40000
1921,MFS,0.28,42000
1921,MFS,0.29,44000
1921,MFS,0.3,46000
1921,MFS,0.31,48000
1921,MFS,0.32,50000
1921,MFS,0.33,52000
1921,MFS,0.34,54000
1921,MFS,0.35,56000
1921,MFS,0.36,58000
1921,MFS,0.37,60000
1921,MFS,0.38,62000
1921,MFS,0.39,64000
1921,MFS,0.4,66000
1921,MFS,0.41,68000
1921,MFS,0.42,70000
1921,MFS,0.43,72000
1921,MFS,0.44,74000
1921,MFS,0.45,76000
1921,MFS,0.46,78000
1921,MFS,0.47,80000
1921,MFS,0.48,82000
1921,MFS,0.49,84000
1921,MFS,0.5,86000
1921,MFS,0.51,88000
1921,MFS,0.52,90000
1921,MFS,0.53,92000
1921,MFS,0.54,94000
1921,MFS,0.55,96000
1921,MFS,0.56,98000
1921,MFS,0.6,100000
1921,MFS,0.64,150000
1921,MFS,0.68,200000
1921,MFS,0.71,300000
1921,MFS,0.72,500000
1921,MFS,0.73,1000000
1921,S,0.04,0
1921,S,0.08,4000
1921,S,0.09,5000
1921,S,0.1,6000
1921,S,0.11,8000
1921,S,0.12,10000
1921,S,0.13,12000
1921,S,0.14,14000
1921,S,0.15,16000
1921,S,0.16,18000
1921,S,0.17,20000
1921,S,0.18,22000
1921,S,0.19,24000
1921,S,0.2,26000
1921,S,0.21,28000
1921,S,0.22,30000
1921,S,0.23,32000
1921,S,0.24,34000
1921,S,0.25,36000
1921,S,0.26,38000
1921,S,0.27,40000
1921,S,0.28,42000
1921,S,0.29,44000
1921,S,0.3,46000
1921,S,0.31,48000
1921,S,0.32,50000
1921,S,0.33,52000
1921,S,0.34,54000
1921,S,0.35,56000
1921,S,0.36,58000
1921,S,0.37,60000
1921,S,0.38,62000
1921,S,0.39,64000
1921,S,0.4,66000
1921,S,0.41,68000
1921,S,0.42,70000
1921,S,0.43,72000
1921,S,0.44,74000
1921,S,0.45,76000
1921,S,0.46,78000
1921,S,0.47,80000
1921,S,0.48,82000
1921,S,0.49,84000
1921,S,0.5,86000
1921,S,0.51,88000
1921,S,0.52,90000
1921,S,0.53,92000
1921,S,0.54,94000
1921,S,0.55,96000
1921,S,0.56,98000
1921,S,0.6,100000
1921,S,0.64,150000
1921,S,0.68,200000
1921,S,0.71,300000
1921,S,0.72,500000
1921,S,0.73,1000000
1920,HOH,0.04,0
1920,HOH,0.08,4000
1920,HOH,0.09,5000
1920,HOH,0.1,6000
1920,HOH,0.11,8000
1920,HOH,0.12,10000
1920,HOH,0.13,12000
1920,HOH,0.14,14000
1920,HOH,0.15,16000
1920,HOH,0.16,18000
1920,HOH,0.17,20000
1920,HOH,0.18,22000
1920,HOH,0.19,24000
1920,HOH,0.2,26000
1920,HOH,0.21,28000
1920,HOH,0.22,30000
1920,HOH,0.23,32000
1920,HOH,0.24,34000
1920,HOH,0.25,36000
1920,HOH,0.26,38000
1920,HOH,0.27,40000
1920,HOH,0.28,42000
1920,HOH,0.29,44000
1920,HOH,0.3,46000
1920,HOH,0.31,48000
1920,HOH,0.32,50000
1920,HOH,0.33,52000
1920,HOH,0.34,54000
1920,HOH,0.35,56000
1920,HOH,0.36,58000
1920,HOH,0.37,60000
1920,HOH,0.38,62000
1920,HOH,0.39,64000
1920,HOH,0.4,66000
1920,HOH,0.41,68000
1920,HOH,0.42,70000
1920,HOH,0.43,72000
1920,HOH,0.44,74000
1920,HOH,0.45,76000
1920,HOH,0.46,78000
1920,HOH,0.47,80000
1920,HOH,0.48,82000
1920,HOH,0.49,84000
1920,HOH,0.5,86000
1920,HOH,0.51,88000
1920,HOH,0.52,90000
1920,HOH,0.53,92000
1920,HOH,0.54,94000
1920,HOH,0.55,96000
1920,HOH,0.56,98000
1920,HOH,0.6,100000
1920,HOH,0.64,150000
1920,HOH,0.68,200000
1920,HOH,0.71,300000
1920,HOH,0.72,500000
1920,HOH,0.73,1000000
1920,MFJ,0.04,0
1920,MFJ,0.08,4000
1920,MFJ,0.09,5000
1920,MFJ,0.1,6000
1920,MFJ,0.11,8000
1920,MFJ,0.12,10000
1920,MFJ,0.13,12000
1920,MFJ,0.14,14000
1920,MFJ,0.15,16000
1920,MFJ,0.16,18000
1920,MFJ,0.17,20000
1920,MFJ,0.18,22000
1920,MFJ,0.19,24000
1920,MFJ,0.2,26000
1920,MFJ,0.21,28000
1920,MFJ,0.22,30000
1920,MFJ,0.23,32000
1920,MFJ,0.24,34000
1920,MFJ,0.25,36000
1920,MFJ,0.26,38000
1920,MFJ,0.27,40000
1920,MFJ,0.28,42000
1920,MFJ,0.29,44000
1920,MFJ,0.3,46000
1920,MFJ,0.31,48000
1920,MFJ,0.32,50000
1920,MFJ,0.33,52000
1920,MFJ,0.34,54000
1920,MFJ,0.35,56000
1920,MFJ,0.36,58000
1920,MFJ,0.37,60000
1920,MFJ,0.38,62000
1920,MFJ,0.39,64000
1920,MFJ,0.4,66000
1920,MFJ,0.41,68000
1920,MFJ,0.42,70000
1920,MFJ,0.43,72000
1920,MFJ,0.44,74000
1920,MFJ,0.45,76000
1920,MFJ,0.46,78000
1920,MFJ,0.47,80000
1920,MFJ,0.48,82000
1920,MFJ,0.49,84000
1920,MFJ,0.5,86000
1920,MFJ,0.51,88000
1920,MFJ,0.52,90000
1920,MFJ,0.53,92000
1920,MFJ,0.54,94000
1920,MFJ,0.55,96000
1920,MFJ,0.56,98000
1920,MFJ,0.6,100000
1920,MFJ,0.64,150000
1920,MFJ,0.68,200000
1920,MFJ,0.71,300000
1920,MFJ,0.72,500000
1920,MFJ,0.73,1000000
1920,MFS,0.04,0
1920,MFS,0.08,4000
1920,MFS,0.09,5000
1920,MFS,0.1,6000
1920,MFS,0.11,8000
1920,MFS,0.12,10000
1920,MFS,0.13,12000
1920,MFS,0.14,14000
1920,MFS,0.15,16000
1920,MFS,0.16,18000
1920,MFS,0.17,20000
1920,MFS,0.18,22000
1920,MFS,0.19,24000
1920,MFS,0.2,26000
1920,MFS,0.21,28000
1920,MFS,0.22,30000
1920,MFS,0.23,32000
1920,MFS,0.24,34000
1920,MFS,0.25,36000
1920,MFS,0.26,38000
1920,MFS,0.27,40000
1920,MFS,0.28,42000
1920,MFS,0.29,44000
1920,MFS,0.3,46000
1920,MFS,0.31,48000
1920,MFS,0.32,50000
1920,MFS,0.33,52000
1920,MFS,0.34,54000
1920,MFS,0.35,56000
1920,MFS,0.36,58000
1920,MFS,0.37,60000
1920,MFS,0.38,62000
1920,MFS,0.39,64000
1920,MFS,0.4,66000
1920,MFS,0.41,68000
1920,MFS,0.42,70000
1920,MFS,0.43,72000
1920,MFS,0.44,74000
1920,MFS,0.45,76000
1920,MFS,0.46,78000
1920,MFS,0.47,80000
1920,MFS,0.48,82000
1920,MFS,0.49,84000
1920,MFS,0.5,86000
1920,MFS,0.51,88000
1920,MFS,0.52,90000
1920,MFS,0.53,92000
1920,MFS,0.54,94000
1920,MFS,0.55,96000
1920,MFS,0.56,98000
1920,MFS,0.6,100000
1920,MFS,0.64,150000
1920,MFS,0.68,200000
1920,MFS,0.71,300000
1920,MFS,0.72,500000
1920,MFS,0.73,1000000
1920,S,0.04,0
1920,S,0.08,4000
1920,S,0.09,5000
1920,S,0.1,6000
1920,S,0.11,8000
1920,S,0.12,10000
1920,S,0.13,12000
1920,S,0.14,14000
1920,S,0.15,16000
1920,S,0.16,18000
1920,S,0.17,20000
1920,S,0.18,22000
1920,S,0.19,24000
1920,S,0.2,26000
1920,S,0.21,28000
1920,S,0.22,30000
1920,S,0.23,32000
1920,S,0.24,34000
1920,S,0.25,36000
1920,S,0.26,38000
1920,S,0.27,40000
1920,S,0.28,42000
1920,S,0.29,44000
1920,S,0.3,46000
1920,S,0.31,48000
1920,S,0.32,50000
1920,S,0.33,52000
1920,S,0.34,54000
1920,S,0.35,56000
1920,S,0.36,58000
1920,S,0.37,60000
1920,S,0.38,62000
1920,S,0.39,64000
1920,S,0.4,66000
1920,S,0.41,68000
1920,S,0.42,70000
1920,S,0.43,72000
1920,S,0.44,74000
1920,S,0.45,76000
1920,S,0.46,78000
1920,S,0.47,80000
1920,S,0.48,82000
1920,S,0.49,84000
1920,S,0.5,86000
1920,S,0.51,88000
1920,S,0.52,90000
1920,S,0.53,92000
1920,S,0.54,94000
1920,S,0.55,96000
1920,S,0.56,98000
1920,S,0.6,100000
1920,S,0.64,150000
1920,S,0.68,200000
1920,S,0.71,300000
1920,S,0.72,500000
1920,S,0.73,1000000
1919,HOH,0.04,0
1919,HOH,0.08,4000
1919,HOH,0.09,5000
1919,HOH,0.1,6000
1919,HOH,0.11,8000
1919,HOH,0.12,10000
1919,HOH,0.13,12000
1919,HOH,0.14,14000
1919,HOH,0.15,16000
1919,HOH,0.16,18000
1919,HOH,0.17,20000
1919,HOH,0.18,22000
1919,HOH,0.19,24000
1919,HOH,0.2,26000
1919,HOH,0.21,28000
1919,HOH,0.22,30000
1919,HOH,0.23,32000
1919,HOH,0.24,34000
1919,HOH,0.25,36000
1919,HOH,0.26,38000
1919,HOH,0.27,40000
1919,HOH,0.28,42000
1919,HOH,0.29,44000
1919,HOH,0.3,46000
1919,HOH,0.31,48000
1919,HOH,0.32,50000
1919,HOH,0.33,52000
1919,HOH,0.34,54000
1919,HOH,0.35,56000
1919,HOH,0.36,58000
1919,HOH,0.37,60000
1919,HOH,0.38,62000
1919,HOH,0.39,64000
1919,HOH,0.4,66000
1919,HOH,0.41,68000
1919,HOH,0.42,70000
1919,HOH,0.43,72000
1919,HOH,0.44,74000
1919,HOH,0.45,76000
1919,HOH,0.46,78000
1919,HOH,0.47,80000
1919,HOH,0.48,82000
1919,HOH,0.49,84000
1919,HOH,0.5,86000
1919,HOH,0.51,88000
1919,HOH,0.52,90000
1919,HOH,0.53,92000
1919,HOH,0.54,94000
1919,HOH,0.55,96000
1919,HOH,0.56,98000
1919,HOH,0.6,100000
1919,HOH,0.64,150000
1919,HOH,0.68,200000
1919,HOH,0.71,300000
1919,HOH,0.72,500000
1919,HOH,0.73,1000000
1919,MFJ,0.04,0
1919,MFJ,0.08,4000
1919,MFJ,0.09,5000
1919,MFJ,0.1,6000
1919,MFJ,0.11,8000
1919,MFJ,0.12,10000
1919,MFJ,0.13,12000
1919,MFJ,0.14,14000
1919,MFJ,0.15,16000
1919,MFJ,0.16,18000
1919,MFJ,0.17,20000
1919,MFJ,0.18,22000
1919,MFJ,0.19,24000
1919,MFJ,0.2,26000
1919,MFJ,0.21,28000
1919,MFJ,0.22,30000
1919,MFJ,0.23,32000
1919,MFJ,0.24,34000
1919,MFJ,0.25,36000
1919,MFJ,0.26,38000
1919,MFJ,0.27,40000
1919,MFJ,0.28,42000
1919,MFJ,0.29,44000
1919,MFJ,0.3,46000
1919,MFJ,0.31,48000
1919,MFJ,0.32,50000
1919,MFJ,0.33,52000
1919,MFJ,0.34,54000
1919,MFJ,0.35,56000
1919,MFJ,0.36,58000
1919,MFJ,0.37,60000
1919,MFJ,0.38,62000
1919,MFJ,0.39,64000
1919,MFJ,0.4,66000
1919,MFJ,0.41,68000
1919,MFJ,0.42,70000
1919,MFJ,0.43,72000
1919,MFJ,0.44,74000
1919,MFJ,0.45,76000
1919,MFJ,0.46,78000
1919,MFJ,0.47,80000
1919,MFJ,0.48,82000
1919,MFJ,0.49,84000
1919,MFJ,0.5,86000
1919,MFJ,0.51,88000
1919,MFJ,0.52,90000
1919,MFJ,0.53,92000
1919,MFJ,0.54,94000
1919,MFJ,0.55,96000
1919,MFJ,0.56,98000
1919,MFJ,0.6,100000
1919,MFJ,0.64,150000
1919,MFJ,0.68,200000
1919,MFJ,0.71,300000
1919,MFJ,0.72,500000
1919,MFJ,0.73,1000000
1919,MFS,0.04,0
1919,MFS,0.08,4000
1919,MFS,0.09,5000
1919,MFS,0.1,6000
1919,MFS,0.11,8000
1919,MFS,0.12,10000
1919,MFS,0.13,12000
1919,MFS,0.14,14000
1919,MFS,0.15,16000
1919,MFS,0.16,18000
1919,MFS,0.17,20000
1919,MFS,0.18,22000
1919,MFS,0.19,24000
1919,MFS,0.2,26000
1919,MFS,0.21,28000
1919,MFS,0.22,30000
1919,MFS,0.23,32000
1919,MFS,0.24,34000
1919,MFS,0.25,36000
1919,MFS,0.26,38000
1919,MFS,0.27,40000
1919,MFS,0.28,42000
1919,MFS,0.29,44000
1919,MFS,0.3,46000
1919,MFS,0.31,48000
1919,MFS,0.32,50000
1919,MFS,0.33,52000
1919,MFS,0.34,54000
1919,MFS,0.35,56000
1919,MFS,0.36,58000
1919,MFS,0.37,60000
1919,MFS,0.38,62000
1919,MFS,0.39,64000
1919,MFS,0.4,66000
1919,MFS,0.41,68000
1919,MFS,0.42,70000
1919,MFS,0.43,72000
1919,MFS,0.44,74000
1919,MFS,0.45,76000
1919,MFS,0.46,78000
1919,MFS,0.47,80000
1919,MFS,0.48,82000
1919,MFS,0.49,84000
1919,MFS,0.5,86000
1919,MFS,0.51,88000
1919,MFS,0.52,90000
1919,MFS,0.53,92000
1919,MFS,0.54,94000
1919,MFS,0.55,96000
1919,MFS,0.56,98000
1919,MFS,0.6,100000
1919,MFS,0.64,150000
1919,MFS,0.68,200000
1919,MFS,0.71,300000
1919,MFS,0.72,500000
1919,MFS,0.73,1000000
1919,S,0.04,0
1919,S,0.08,4000
1919,S,0.09,5000
1919,S,0.1,6000
1919,S,0.11,8000
1919,S,0.12,10000
1919,S,0.13,12000
1919,S,0.14,14000
1919,S,0.15,16000
1919,S,0.16,18000
1919,S,0.17,20000
1919,S,0.18,22000
1919,S,0.19,24000
1919,S,0.2,26000
1919,S,0.21,28000
1919,S,0.22,30000
1919,S,0.23,32000
1919,S,0.24,34000
1919,S,0.25,36000
1919,S,0.26,38000
1919,S,0.27,40000
1919,S,0.28,42000
1919,S,0.29,44000
1919,S,0.3,46000
1919,S,0.31,48000
1919,S,0.32,50000
1919,S,0.33,52000
1919,S,0.34,54000
1919,S,0.35,56000
1919,S,0.36,58000
1919,S,0.37,60000
1919,S,0.38,62000
1919,S,0.39,64000
1919,S,0.4,66000
1919,S,0.41,68000
1919,S,0.42,70000
1919,S,0.43,72000
1919,S,0.44,74000
1919,S,0.45,76000
1919,S,0.46,78000
1919,S,0.47,80000
1919,S,0.48,82000
1919,S,0.49,84000
1919,S,0.5,86000
1919,S,0.51,88000
1919,S,0.52,90000
1919,S,0.53,92000
1919,S,0.54,94000
1919,S,0.55,96000
1919,S,0.56,98000
1919,S,0.6,100000
1919,S,0.64,150000
1919,S,0.68,200000
1919,S,0.71,300000
1919,S,0.72,500000
1919,S,0.73,1000000
1918,HOH,0.06,0
1918,HOH,0.12,4000
1918,HOH,0.13,5000
1918,HOH,0.14,6000
1918,HOH,0.15,8000
1918,HOH,0.16,10000
1918,HOH,0.17,12000
1918,HOH,0.18,14000
1918,HOH,0.19,16000
1918,HOH,0.2,18000
1918,HOH,0.21,20000
1918,HOH,0.22,22000
1918,HOH,0.23,24000
1918,HOH,0.24,26000
1918,HOH,0.25,28000
1918,HOH,0.26,30000
1918,HOH,0.27,32000
1918,HOH,0.28,34000
1918,HOH,0.29,36000
1918,HOH,0.3,38000
1918,HOH,0.31,40000
1918,HOH,0.32,42000
1918,HOH,0.33,44000
1918,HOH,0.34,46000
